ID,orig,dest,polyline
7227,70,136,syraGh~aqL\Qb@[TUnAiAk@_@iBwAoAcA|@aDd@}ARcA|@iDn@aCvGcWOq@mGwD`AoFxEsWv@iExCsLhE{PxBwITeAr@sDmD_BVaA\qAhBkGzFcSl@sBzAyFj@uBT_@J]UAeB]o@KWEe@UYUSYYw@GYGcA@e@LoBTkD
7228,70,137,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kAN_AP
7229,70,138,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWMEAAGIKmBa@w@K}@UOOKWKw@?y@@MGc@Ga@CSKi@Fe@NcAKGIOo@gAWUABGBiIzBaCn@MBW?_ESwDQ{@EqKk@uBMy@?oA?oIPYCQCm@Ne@HUG_@Kj@kAtBqExBcFv@eBP]OIk@t@]`@
7230,70,139,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@_C`Cm@~@w@|AgAxCuBxFS^]l@mCbDkBxB}DtEiDzDsFrGoEfFeAnAq@{@AqCEe@DiCLsCXqADkBJmBAcBFoB`AkHDqBLI
7231,70,140,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@mDyHs@}AeAfAmAxAkAs@eF}CSOy@k@gAm@gBkAgBcA{BuAwA_AiKkG{KwGkAw@_@V
7232,70,141,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@mDyHs@}AeAfAmAxAkAs@eF}CSOy@k@gAm@gBkAgBcA{BuAwA_AiKkGIECHmBpH{E~PEHEFO[_@s@i@{@iC_EOSu@k@A[
7233,70,142,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@_C`Cm@~@w@|AgAxCuBxFS^]l@mCbDkBxB}DtEiDzDsFrGoEfFeAnAq@{@aEwEuGwHeE}EOFw@XiEvA{Af@OOKYCQNc@dCwHqLgHGE
7234,70,143,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@mDyHs@}AeAfAmAxAkAs@eF}CSOy@k@gAm@gBkAr@{BnBaGzGiS`CaHfA}CFB
7235,70,144,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@_C`Cm@~@w@|AgAxCuBxFS^]l@mCbDkBxB}DtEiDzDsFrGoEfFeAnAq@{@aEwEuGwHeE}EOFw@XiEvAaAZ
7236,70,145,syraGh~aqL\Qb@[TUnAiAk@_@iBwAcDiCeAu@OEEYOWa@a@c@Wa@Mk@OWM_@Ge@K}@M{ASe@B[DQJ]^[p@u@`BONWRc@RiD|@c@@gESoNu@uAKwFYyG_@sJg@mCOs@@kANgB\yAXqAh@e@Xg@f@_C`Cm@~@kCmEq@gA]y@Wo@eA`AqDdDoAv@aCnAECECi@o@V{@
7237,71,72,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMnZo`@nBgCzDeF~ByC`EkF|EoGDCR?B@VP~@qDT{@Ty@T_@J]nAeEz@mCbGgRPg@NWMKDI
7238,71,73,y_uaGne_qLx@aGrHrCr@ZFDhApAhGdJ\h@fAlAxAfAtAt@\JZDv@CXGf@Ob@pDLbARdB~@dHf@|Db@tDVVHHn@lAJFObAGd@Jh@BRF`@Fb@AL?x@Jv@JVNN|@Tv@JbARh@LHJ@FYEAL?JBFPCb@Gj@N`@Lb@V`@`@NVDX^rEHf@c@h@A@
7239,71,74,y_uaGne_qLx@aGrHrCr@ZFDhApAhGdJ\h@fAlAxAfAtAt@\JZDv@CXGf@Ob@pDLbARdB~@dHf@|Db@tDVVHHn@lAJFRD^Jb@oCn@yAFMMMn@eARa@DMXFj@JjBXrBZfB\jB\I`@YvAAV?NMRCFWbAu@bE}@tEEH
7240,71,75,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMnZo`@jI~D|FjCtDjBvFhCdGxCLKHqAzAf@MX{A|C
7241,71,76,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMzC}DJMzKdHlGxDxEtCbGjDp@f@dD~D\m@
7242,71,77,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uC{JaG]WVWwPcKdAkEH[
7243,71,78,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@?A
7244,71,79,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCtEiG
7245,71,80,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMnZo`@nBgCzDeF~ByC`EkF|EoGDCR?B@VP~@qDT{@Ty@T_@nCb@xDr@vAV^FJT
7246,71,81,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKXRrCpDXZZN`E`BpBp@|@`@XVVd@bB|Cr@nAh@j@x@n@l@d@b@Tj@R\BH?`@DZ@R?NCVQXO`Ae@XOTGp@GnBVfEv@nB\xA`@JD?X?R@BFHZJV?h@A\F`@\Lb@?PHLPLCs@BEB@@n@A?Ei@?WFg@Nk@Xg@XUHGB@ADUNKD?IRSUFOeAQ_AfBo@Fj@JDPF`@ClCaAdEcBhHuCZMeBaNWwB?a@?oBLsGRyGB_CEqAGsA
7247,71,82,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMzC}DJMzKdHlGxDxEtCbGjDp@f@dD~DrAeCr@yAv@}ADIJNTVFHDHH^TxDlAvZv@`S\vIANPhFXtJ@T@vAFbADTF|BJ|BTvHANTjFHrCJtB\fJ\xIBj@Hx@LbDBr@B~@XZh@b@b@Vf@PZFj@HV@?HAJ@HdDdErEzFjAp@l@Jt@B`CMnHWRCDGRaCHcABCzB^PKFGv@hCR^|AYdB_@bDq@nDe@xEaApA]zDkBl@U|@g@b@[t@w@zAwAjBmAnFmCzA}@~AgAhA{@^[nAcBz@}Aj@uAh@yApAmDj@uAhCwF~B_Fr@aBZk@VUTKRM|A[|E}@`@Cj@HxA`@xCz@fAT~@J~ADxABt@M\Kv@c@^g@x@gArAaBz@iAf@g@j@a@x@c@t@[@^Af@Ez@nAVl@JnAZKn@Mp@GT
7248,71,83,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKLAXMT_@He@Ag@Qa@QSEI@QdAeClAqCPUDAD?x@mBbBzADPXHnJ~IrMbMFJ?THTJDJ?rC^`@D`AJ^Lb@X^\Vd@Rj@Lr@FrAAxFLvBHRTbArHt[bApEhHzZ@PBXjPwGlLoE|Ag@v@[bG}BzH{CxDuAtD}ArFyB~J}D`@Wn@iAbC{D^o@VMnFcJ~BuDPUfE_EhAsApKiNlIwKbIgKtBoCdAgB~AqCh@y@FMPSdAy@hNyKtP_Nx@o@
7249,71,84,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBlC`@h@iIrAsSfAcPHIFWhG|@bC`@fC\PFtBXReDJ{A@IdBZ
7250,71,85,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[P^JPRLb@J`BBlAF?wD~@GtAGx@QhA[d@Q\Yf@i@`EkElDuDTUSg@_AaCcCuGvAwBbDeIJSRSj@uAlDuJbEeLr@uB\s@vAuDhDsK|AkFhDdC~B`Bh@d@j@p@dArAlBbCtBbCjC|ChAdArA`BxBhCvIlKrBhCxDrEn@|@fBzBdFjG~FlH~FpH`GtHbC|C|@jAZ?~BA`EEnEA
7251,71,86,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMzC}DJMzKdHlGxDxEtCbGjDp@f@dD~Dd@y@rA|A~@hAx@fAn@qA~BqE|DrExElFlEdFjE|E`GzGzI~JdBpBfAnABCBAB@FDH@FCdAoBBEDBAF[h@f@l@Xi@D?CL}@bBUROHI?NWb@m@Xg@^s@l@w@n@{@`CcFPWn@k@h@e@r@gAVm@AQDGPIR?p@C`@BlCPnDZvAJZDr@NTDv@L|@PJBX?zDh@~Dh@t@JHaBViEP_Dh@FhB?v@?z@CPExAq@lDwA~EmBVTr@~Ab@z@~@`AdAbA|@jA~@dA|@n@vBrAn@\?i@Bo@@KFaAJsANJdAj@v@V`@HXBrAAv@BnAN`AXdAPl@Ep@QdAq@`As@TPNBx@|@hAjAjCpCrBzBlExE`BfB[~@{@rCCf@~A`F
7252,71,87,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMzC}DJMzKdHlGxDxEtCbGjDp@f@dD~DrAeCr@yAv@}ADIJNTVFHDHH^TxDlAvZv@`S\vIANPhFuDOuBIoAA_AD
7253,71,88,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMRW
7254,71,89,y_uaGne_qLx@aGrHrCr@ZFDhApAhGdJ\h@fAlAxAfAtAt@\JZDv@CXGf@Ob@pDLbARdB~@dHf@|Db@tDVVHHn@lAJFObAIt@QfBKdAGjBMv@e@fB_@|@@HEHGHKLKLSNgAZaB`@Q?c@@cEUG?
7255,71,90,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBlC`@h@iIrAsSfA_P
7256,71,91,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMnZo`@nBgCzDeF~ByC`EkFpBkC
7257,71,92,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[P^JPRLb@J`BBlAF?wD~@GtAGx@QhA[d@Q\Yf@i@`EkElDuDTUSg@_AaCcCuGvAwBbDeIJSRSj@uAlDuJbEeLr@uB\s@vAuDhDsK|AkFhDdC~B`Bh@d@j@p@dArAlBbCtBbCjC|ChAdArA`BxBhCvIlKrBhCxDrEn@|@fBzBdFjG~FlH~FpHvCvDLN|C_BjFqCrBeA`@OpCwAr@]l@Uv@SvBSh@GxAKNMLFJ@RANIFGh@@A}AIe@Vy@Z]pAoAVQTEf@?vG??eKBKTeAfBXtAJrB@rAAhBuAjAcAZ_@Zm@HWJs@?g@OkA@SBORg@HW@QCQEi@?c@Ba@ViBT{@f@{AT]RUAWXQTGZ@N@LGTIJILSh@gB~F_S|@YBC@CpDmLBB@BHLJV@D?FPI\OTIHAJB^d@P^VbAFXZa@^e@LYPs@LY^uAPe@?MW}@?SXcB@Y@Od@wANo@EMCG?M~AaI`CK~GM|AOFVVr@@NMd@jDlEvBfCfBxB
7258,71,93,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[P^JPRLb@J`BBlAF?wD~@GtAGx@QhA[d@Q\Yf@i@`EkElDuDTUSg@_AaCcCuGvAwBbDeIJSRSj@uAlDuJbEeLr@uB\s@vAuDhDsK|AkFhDdC~B`Bh@d@j@p@dArAlBbCtBbCjC|ChAdArA`BxBhCvIlKrBhCxDrEn@|@fBzBdFjG~FlH~FpHvCvDLN|C_BjFqCrBeA`@OpCwAr@]l@Uv@SvBSh@GxAKNMLFJ@RANIFGh@@|BBjHGnDIrKOjA_@~Bo@l@UzAo@VG^CFFPHZ?NEJMLUBM@Eb@c@x@a@VMl@W
7259,71,94,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FsA{@AEDmCF}BAs@IoAQgA{@sDEWL{@?eAAKE]Ke@KEc@OWUSSIQIQMQ{@{Dw@oE_@mC_AcMiAiMa@uEMkCM}BS{A}@eEg@oBa@cB]{A{A}Fm@{B?YF}@HUDi@?MGe@IQQYUQDc@FSLMj@]HYx@wBn@VXB\AxAWnAg@nAq@fAy@fHaHzC{CrB{BnCaDdC{CbHeK
7260,71,95,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q|HeBtBc@v@MdAS|EeAjCm@|Dw@zD_A`@DVF
7261,71,96,y_uaGne_qLx@aGrHrCr@ZFDhApAhGdJ\h@fAlAxAfAtAt@\JZDv@CXGf@Ob@pDLbARdB~@dHf@|Db@tDVVHHn@lAJFRD^Jb@oCn@yAFMMMn@eARa@FSxAaDR_@Pa@ZaArAsE|@{C
7262,71,97,y_uaGne_qLx@aGrHrCr@ZFDhApAhGdJ\h@fAlAxAfAtAt@\JZDv@CXGf@Ob@pDLbARdB~@dHf@|Db@tDVVHHn@lAJFRD^Jb@oCn@yAFMMMn@eARa@DMXFj@JjBXrBZfB\jB\I`@YvAAV?NMRCFWbAQdASfAhA`@rBv@v@Tn@aCbAwDrCvAvAr@~@b@r@b@TJ
7263,71,98,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBlC`@h@iIrAsSfAcPHIFWPaCKWIYKIGAOQ_@K_@[yAqAAGBOJe@`C}QHw@BQRq@dD{HeAqDlBeEFqB@e@G}CC]G{CAk@DaCA_@K}@B{A^iBCi@Mg@SYOMUCy@Qa@]Qa@Ki@Y_AQg@qAsDIGMCc@RIAIIM[IQSNKF
7264,71,99,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[D~@@|A[@
7265,71,100,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKLAXMT_@He@Ag@Qa@QSEI@QdAeClAqCPUDAD?x@mBbBzADPXHnJ~IrMbMFJ?THTJDJ?rC^`@D`AJ^Lb@X^\Vd@Rj@Lr@FrAAxFLvBHRTbArHt[bApEhHzZ@PBXjPwGlLoE|Ag@v@[bG}BzH{CxDuAtD}ArFyB~J}D`@Wn@iAbC{D^o@VMlBcDLNDEDCLDFKD@LNPHJFJ@HO@SLQTQV?XDh@NHDHRFXN\b@p@BVJTjAbBPNF?|AoCHKDFT\fAnBj@fA`AnBjAvBtDbH\_@Pa@j@m@b@YTUH[Lg@b@yA\}@\aBt@aDV_BZ_Ad@q@Ti@Jg@L_@l@q@R[VTh@f@tBhB|B`BbBtApB~AjDlCjBjA`@\VJt@?t@JD}@TuBNw@TiC
7266,71,101,y_uaGne_qLx@aGrHrCr@ZFDhApA~CxE|BwCfLkOlF_H`KuMzC}DJMzKdHlGxDxEtCbGjDp@f@dD~DrAeCr@yAv@}ADIJNTVFHDHH^TxDlAvZv@`S\vIANPhFXnIn@@~BChCU`Hq@n@ArDW~A?rB\dD~@dFhAx@FrAH`BGt@Gx@[z@]x@m@x@}@rA}Bj@yArAmCnCeGn@wB^_CJmABoBAy@KoAKYCKD_ADc@BKP?FDDAHu@@a@IoADyANk@Jo@HiAAgAAe@?UV{AJcBDgA|@}[NcEF?DEFeA@??^h@DBEBs@DA?SnAPv@J|Cb@V@z@iOPyBDY?SL?P@JBRNhAfArCvC|FnGn@t@bAbAi@jA
7267,71,102,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKXRrCpDXZZN`E`BpBp@|@`@XVVd@bB|Cr@nAh@j@x@n@l@d@b@Tj@R\BH?`@DZ@R?NCVQXO`Ae@XOTGp@GnBVfEv@nB\xA`@JD?X?R@BFHZJV?h@A\F`@\Lb@?PHLPLFTBd@A^SlAHPx@|AX~@J`@z@|ElBvKt@`Eb@S[aB[oBLG`@QF?XtA@DHAESiBcKxD{AhFsBlFqB|CkAbDuA|HwCxAo@hAa@^KxEjGd@n@zBpCxLbP~ArBDIVc@T[TGnCqClAmABMt@w@x@gA`FsGz@cAzAjC|H}JtCoD
7268,71,103,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKXRrCpDXZZN`E`BpBp@|@`@XVVd@bB|Cr@nAh@j@x@n@l@d@b@Tj@R\BH?`@DZ@R?NCVQXO`Ae@XOTGp@GnBVfEv@nB\xA`@JD?X?R@BFHZJV?h@A\F`@\Lb@?PHLPLFTBd@A^SlAHPx@|AX~@J`@z@|ElBvKt@`Eb@S[aB[oBLG`@QF?XtA@DHABLfBq@nFzZhBfKpAe@jAe@|CmAjFsB~CmAoA}G
7269,71,104,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[P^JPRLb@J`BBlAF?wD~@GtAGx@QhA[d@Q\Yf@i@`EkElDuDTUSg@_AaCcCuGvAwBbDeIJSRSj@uAlDuJbEeLr@uB\s@vAuDhDsK|AkFhDdC~B`Bh@d@j@p@dArAlBbCtBbCjC|ChAdArA`BxBhCvIlKrBhCxDrEn@|@fBzBdFjG~FlH~FpH`GtHbC|C|@jAZ?~BA`EEvEALA
7270,71,105,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKLAXMT_@He@Ag@Qa@QSEI@QdAeClAqCPUDAD?x@mBbBzADPXHnJ~IrMbMFJ?THTJDJ?rC^`@D`AJ^Lb@X^\Vd@Rj@Lr@FrAAxFLvBHRTbArHt[bApEhHzZ@PBXjPwGlLoE|Ag@v@[bG}BzH{CxDuAtD}ArFyB~J}D`@Wn@iAbC{D^o@VMlBcDLNDEDCLDFKD@LNPHJFJ@HO@SLQTQV?XDh@NHDHRFXN\b@p@BVJTjAbBPNF?|AoCHKDFT\fAnBj@fA`AnBjAvBtDbH\_@Pa@j@m@b@YTUH[Lg@b@yA\}@\aBt@aDV_BZ_Ad@q@Ti@Jg@L_@l@q@R[Ne@H]Vk@Zk@To@LUPQPSJYRg@Lg@Jc@LW\g@Vs@Pi@Tc@Xm@Xd@tAdClB`DhBoBhDoDz@_AN[Xs@nAeEr@{Bd@{@hA{AbAyAnBkCpBJn@HVB^Sv@Yr@Q
7271,71,106,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[P^JPRLb@J`BBlAF?wD~@GtAGx@QhA[d@Q\Yf@i@`EkElDuDTUSg@_AaCcCuGvAwBbDeIJSRSj@uAlDuJbEeLr@uB\s@vAuDhDsK|AkFhDdC~B`Bh@d@j@p@dArAlBbCtBbCjC|ChAdArA`BxBhCvIlKrBhCxDrEn@|@fBzBjAxA\q@~@cBxFaKpEcIpAzAn@iAh@_A
7272,71,107,y_uaGne_qL`BqLz@_Gr@sCvAuGp@uCl@qCF]LK^eBf@aCLo@~AmFvAwERWb@Q\IAYE_BBe@Nm@zA{FnBoHnDgN^kAr@mBj@Oj@CtAW`AYpFgBnC{@~@oAxAmBT[DIjBqHLSFYd@iBx@_LhA}P`@uFfC^lCZfC`@j@mIHsAA{@CMB?V@CKQCOEKKSk@Ao@D]CWFUZq@t@mBnAsC^}@ASCWKIFO?GkAoAOOL[Rq@p@cBvCcHlEsKh@}@JYLeARMVgB`@cDTiBl@iCJYP_@TSj@k@`@]vB{Bl@c@`@DRJfA}GvAyI|@aFTy@\k@b@g@X[vAkAbAo@f@S`AWnB_@vE{@nA[P^JPRLb@J`BBlAF?wD~@GtAGx@QhA[d@Q\Yf@i@`EkElDuDfDoD`BeBRSPe@bCgI`@aAf@u@nDyGbD|Bz@p@z@r@xCzBFDb@\zAfA`EtClAbAxDlCpDbCpB`AfAf@TVpA|Ap@|@\o@hBcD?A`AiBfEsHfEsHbD}FhBeD~BcE|G{LnB`CRNHF?{ACeCEuICgEAeDGeL
