duration,start,end,strt_statn,end_statn,userType,gender,tripType
6,07/06/2012 12:48:00,07/06/2012 12:54:00,20,7,R,M,trip
156,07/06/2012 12:54:00,07/06/2012 15:30:00,7,7,,,wait
11,07/06/2012 15:30:00,07/06/2012 15:41:00,7,38,R,M,trip
248,07/06/2012 15:41:00,07/06/2012 19:49:00,38,60,,,wait
4,07/06/2012 19:49:00,07/06/2012 19:53:00,60,49,R,M,trip
26,07/06/2012 19:53:00,07/06/2012 20:19:00,49,49,,,wait
12,07/06/2012 20:19:00,07/06/2012 20:31:00,49,63,R,M,trip
1188,07/06/2012 20:31:00,07/07/2012 16:19:00,63,7,,,wait
133,07/07/2012 16:19:00,07/07/2012 18:32:00,7,47,C,,trip
229,07/07/2012 18:32:00,07/07/2012 22:21:00,47,58,,,wait
20,07/07/2012 22:21:00,07/07/2012 22:41:00,58,38,R,M,trip
17,07/07/2012 22:41:00,07/07/2012 22:58:00,38,38,,,wait
4,07/07/2012 22:58:00,07/07/2012 23:02:00,38,23,R,M,trip
36,07/07/2012 23:02:00,07/07/2012 23:38:00,23,23,,,wait
6,07/07/2012 23:38:00,07/07/2012 23:44:00,23,40,R,F,trip
749,07/07/2012 23:44:00,07/08/2012 12:13:00,40,40,,,wait
94,07/08/2012 12:13:00,07/08/2012 13:47:00,40,47,C,,trip
71,07/08/2012 13:47:00,07/08/2012 14:58:00,47,47,,,wait
5,07/08/2012 14:58:00,07/08/2012 15:03:00,47,20,C,,trip
15,07/08/2012 15:03:00,07/08/2012 15:18:00,20,20,,,wait
15,07/08/2012 15:18:00,07/08/2012 15:33:00,20,47,C,,trip
25,07/08/2012 15:33:00,07/08/2012 15:58:00,47,47,,,wait
21,07/08/2012 15:58:00,07/08/2012 16:19:00,47,45,R,M,trip
903,07/08/2012 16:19:00,07/09/2012 07:22:00,45,22,,,wait
5,07/09/2012 07:22:00,07/09/2012 07:27:00,22,20,R,F,trip
14,07/09/2012 07:27:00,07/09/2012 07:41:00,20,20,,,wait
3,07/09/2012 07:41:00,07/09/2012 07:44:00,20,35,R,M,trip
47,07/09/2012 07:44:00,07/09/2012 08:31:00,35,35,,,wait
8,07/09/2012 08:31:00,07/09/2012 08:39:00,35,63,R,M,trip
96,07/09/2012 08:39:00,07/09/2012 10:15:00,63,63,,,wait
4,07/09/2012 10:15:00,07/09/2012 10:19:00,63,64,R,M,trip
87,07/09/2012 10:19:00,07/09/2012 11:46:00,64,40,,,wait
85,07/09/2012 11:46:00,07/09/2012 13:11:00,40,24,C,,trip
127,07/09/2012 13:11:00,07/09/2012 15:18:00,24,24,,,wait
7,07/09/2012 15:18:00,07/09/2012 15:25:00,24,20,R,M,trip
114,07/09/2012 15:25:00,07/09/2012 17:19:00,20,24,,,wait
10,07/09/2012 17:19:00,07/09/2012 17:29:00,24,38,R,M,trip
42,07/09/2012 17:29:00,07/09/2012 18:11:00,38,38,,,wait
7,07/09/2012 18:11:00,07/09/2012 18:18:00,38,48,R,M,trip
19,07/09/2012 18:18:00,07/09/2012 18:37:00,48,48,,,wait
15,07/09/2012 18:37:00,07/09/2012 18:52:00,48,13,R,M,trip
1371,07/09/2012 18:52:00,07/10/2012 17:43:00,13,7,,,wait
8,07/10/2012 17:43:00,07/10/2012 17:51:00,7,20,C,,trip
24,07/10/2012 17:51:00,07/10/2012 18:15:00,20,20,,,wait
23,07/10/2012 18:15:00,07/10/2012 18:38:00,20,59,C,,trip
7,07/10/2012 18:38:00,07/10/2012 18:45:00,59,59,,,wait
11,07/10/2012 18:45:00,07/10/2012 18:56:00,59,60,R,M,trip
13,07/10/2012 18:56:00,07/10/2012 19:09:00,60,60,,,wait
62,07/10/2012 19:09:00,07/10/2012 20:11:00,60,60,C,,trip
3,07/10/2012 20:11:00,07/10/2012 20:14:00,60,60,,,wait
11,07/10/2012 20:14:00,07/10/2012 20:25:00,60,26,R,M,trip
2,07/10/2012 20:25:00,07/10/2012 20:27:00,26,26,,,wait
5,07/10/2012 20:27:00,07/10/2012 20:32:00,26,16,R,M,trip
613,07/10/2012 20:32:00,07/11/2012 06:45:00,16,16,,,wait
15,07/11/2012 06:45:00,07/11/2012 07:00:00,16,60,R,F,trip
213,07/11/2012 07:00:00,07/11/2012 10:33:00,60,60,,,wait
16,07/11/2012 10:33:00,07/11/2012 10:49:00,60,53,R,F,trip
4,07/11/2012 10:49:00,07/11/2012 10:53:00,53,53,,,wait
18,07/11/2012 10:53:00,07/11/2012 11:11:00,53,17,R,F,trip
4,07/11/2012 11:11:00,07/11/2012 11:15:00,17,17,,,wait
24,07/11/2012 11:15:00,07/11/2012 11:39:00,17,58,C,,trip
5,07/11/2012 11:39:00,07/11/2012 11:44:00,58,58,,,wait
16,07/11/2012 11:44:00,07/11/2012 12:00:00,58,24,C,,trip
322,07/11/2012 12:00:00,07/11/2012 17:22:00,24,24,,,wait
5,07/11/2012 17:22:00,07/11/2012 17:27:00,24,40,C,,trip
13,07/11/2012 17:27:00,07/11/2012 17:40:00,40,40,,,wait
15,07/11/2012 17:40:00,07/11/2012 17:55:00,40,4,R,F,trip
36,07/11/2012 17:55:00,07/11/2012 18:31:00,4,52,,,wait
15,07/11/2012 18:31:00,07/11/2012 18:46:00,52,22,R,M,trip
3,07/11/2012 18:46:00,07/11/2012 18:49:00,22,22,,,wait
15,07/11/2012 18:49:00,07/11/2012 19:04:00,22,7,R,M,trip
3,07/11/2012 19:04:00,07/11/2012 19:07:00,7,7,,,wait
19,07/11/2012 19:07:00,07/11/2012 19:26:00,7,44,R,M,trip
1371,07/11/2012 19:26:00,07/12/2012 18:17:00,44,12,,,wait
10,07/12/2012 18:17:00,07/12/2012 18:27:00,12,53,R,M,trip
133,07/12/2012 18:27:00,07/12/2012 20:40:00,53,53,,,wait
17,07/12/2012 20:40:00,07/12/2012 20:57:00,53,4,R,M,trip
676,07/12/2012 20:57:00,07/13/2012 08:13:00,4,4,,,wait
6,07/13/2012 08:13:00,07/13/2012 08:19:00,4,59,R,M,trip
102,07/13/2012 08:19:00,07/13/2012 10:01:00,59,59,,,wait
17,07/13/2012 10:01:00,07/13/2012 10:18:00,59,43,C,,trip
59,07/13/2012 10:18:00,07/13/2012 11:17:00,43,43,,,wait
28,07/13/2012 11:17:00,07/13/2012 11:45:00,43,43,C,,trip
338,07/13/2012 11:45:00,07/13/2012 17:23:00,43,43,,,wait
20,07/13/2012 17:23:00,07/13/2012 17:43:00,43,47,C,,trip
89,07/13/2012 17:43:00,07/13/2012 19:12:00,47,47,,,wait
21,07/13/2012 19:12:00,07/13/2012 19:33:00,47,22,C,,trip
71,07/13/2012 19:33:00,07/13/2012 20:44:00,22,22,,,wait
6,07/13/2012 20:44:00,07/13/2012 20:50:00,22,7,R,M,trip
8,07/13/2012 20:50:00,07/13/2012 20:58:00,7,7,,,wait
3,07/13/2012 20:58:00,07/13/2012 21:01:00,7,31,R,M,trip
25,07/13/2012 21:01:00,07/13/2012 21:26:00,31,31,,,wait
17,07/13/2012 21:26:00,07/13/2012 21:43:00,31,54,C,,trip
91,07/13/2012 21:43:00,07/13/2012 23:14:00,54,54,,,wait
29,07/13/2012 23:14:00,07/13/2012 23:43:00,54,57,R,M,trip
466,07/13/2012 23:43:00,07/14/2012 07:29:00,57,57,,,wait
6,07/14/2012 07:29:00,07/14/2012 07:35:00,57,50,C,,trip
121,07/14/2012 07:35:00,07/14/2012 09:36:00,50,50,,,wait
12,07/14/2012 09:36:00,07/14/2012 09:48:00,50,33,C,,trip
556,07/14/2012 09:48:00,07/14/2012 19:04:00,33,7,,,wait
11,07/14/2012 19:04:00,07/14/2012 19:15:00,7,40,R,M,trip
854,07/14/2012 19:15:00,07/15/2012 09:29:00,40,47,,,wait
12,07/15/2012 09:29:00,07/15/2012 09:41:00,47,16,R,F,trip
31,07/15/2012 09:41:00,07/15/2012 10:12:00,16,16,,,wait
3,07/15/2012 10:12:00,07/15/2012 10:15:00,16,42,R,M,trip
12,07/15/2012 10:15:00,07/15/2012 10:27:00,42,42,,,wait
9,07/15/2012 10:27:00,07/15/2012 10:36:00,42,42,R,M,trip
53,07/15/2012 10:36:00,07/15/2012 11:29:00,42,42,,,wait
9,07/15/2012 11:29:00,07/15/2012 11:38:00,42,33,R,F,trip
204,07/15/2012 11:38:00,07/15/2012 15:02:00,33,33,,,wait
5,07/15/2012 15:02:00,07/15/2012 15:07:00,33,32,C,,trip
200,07/15/2012 15:07:00,07/15/2012 18:27:00,32,42,,,wait
11,07/15/2012 18:27:00,07/15/2012 18:38:00,42,57,R,M,trip
754,07/15/2012 18:38:00,07/16/2012 07:12:00,57,57,,,wait
2,07/16/2012 07:12:00,07/16/2012 07:14:00,57,46,C,,trip
126,07/16/2012 07:14:00,07/16/2012 09:20:00,46,46,,,wait
10,07/16/2012 09:20:00,07/16/2012 09:30:00,46,12,R,M,trip
32,07/16/2012 09:30:00,07/16/2012 10:02:00,12,12,,,wait
6,07/16/2012 10:02:00,07/16/2012 10:08:00,12,14,R,M,trip
333,07/16/2012 10:08:00,07/16/2012 15:41:00,14,14,,,wait
23,07/16/2012 15:41:00,07/16/2012 16:04:00,14,38,R,F,trip
52,07/16/2012 16:04:00,07/16/2012 16:56:00,38,38,,,wait
25,07/16/2012 16:56:00,07/16/2012 17:21:00,38,33,R,M,trip
55,07/16/2012 17:21:00,07/16/2012 18:16:00,33,33,,,wait
9,07/16/2012 18:16:00,07/16/2012 18:25:00,33,34,R,M,trip
219,07/16/2012 18:25:00,07/16/2012 22:04:00,34,34,,,wait
16,07/16/2012 22:04:00,07/16/2012 22:20:00,34,58,R,F,trip
34,07/16/2012 22:20:00,07/16/2012 22:54:00,58,58,,,wait
11,07/16/2012 22:54:00,07/16/2012 23:05:00,58,10,R,F,trip
79,07/16/2012 23:05:00,07/17/2012 00:24:00,10,10,,,wait
5,07/17/2012 00:24:00,07/17/2012 00:29:00,10,41,R,M,trip
500,07/17/2012 00:29:00,07/17/2012 08:49:00,41,41,,,wait
7,07/17/2012 08:49:00,07/17/2012 08:56:00,41,10,R,F,trip
289,07/17/2012 08:56:00,07/17/2012 13:45:00,10,10,,,wait
5,07/17/2012 13:45:00,07/17/2012 13:50:00,10,9,R,F,trip
343,07/17/2012 13:50:00,07/17/2012 19:33:00,9,9,,,wait
2,07/17/2012 19:33:00,07/17/2012 19:35:00,9,41,R,M,trip
705,07/17/2012 19:35:00,07/18/2012 07:20:00,41,41,,,wait
14,07/18/2012 07:20:00,07/18/2012 07:34:00,41,21,R,M,trip
66,07/18/2012 07:34:00,07/18/2012 08:40:00,21,21,,,wait
10,07/18/2012 08:40:00,07/18/2012 08:50:00,21,59,R,M,trip
128,07/18/2012 08:50:00,07/18/2012 10:58:00,59,49,,,wait
5,07/18/2012 10:58:00,07/18/2012 11:03:00,49,60,R,F,trip
750,07/18/2012 11:03:00,07/18/2012 23:33:00,60,60,,,wait
13,07/18/2012 23:33:00,07/18/2012 23:46:00,60,36,C,,trip
31,07/18/2012 23:46:00,07/19/2012 00:17:00,36,36,,,wait
4,07/19/2012 00:17:00,07/19/2012 00:21:00,36,61,R,M,trip
974,07/19/2012 00:21:00,07/19/2012 16:35:00,61,61,,,wait
61,07/19/2012 16:35:00,07/19/2012 17:36:00,61,61,C,,trip
108,07/19/2012 17:36:00,07/19/2012 19:24:00,61,61,,,wait
5,07/19/2012 19:24:00,07/19/2012 19:29:00,61,53,R,M,trip
12,07/19/2012 19:29:00,07/19/2012 19:41:00,53,53,,,wait
4,07/19/2012 19:41:00,07/19/2012 19:45:00,53,52,R,F,trip
12,07/19/2012 19:45:00,07/19/2012 19:57:00,52,52,,,wait
16,07/19/2012 19:57:00,07/19/2012 20:13:00,52,34,C,,trip
1190,07/19/2012 20:13:00,07/20/2012 16:03:00,34,23,,,wait
5,07/20/2012 16:03:00,07/20/2012 16:08:00,23,38,R,M,trip
1353,07/20/2012 16:08:00,07/21/2012 14:41:00,38,38,,,wait
28,07/21/2012 14:41:00,07/21/2012 15:09:00,38,36,C,,trip
4,07/21/2012 15:09:00,07/21/2012 15:13:00,36,36,,,wait
35,07/21/2012 15:13:00,07/21/2012 15:48:00,36,15,C,,trip
52,07/21/2012 15:48:00,07/21/2012 16:40:00,15,15,,,wait
31,07/21/2012 16:40:00,07/21/2012 17:11:00,15,61,R,M,trip
6,07/21/2012 17:11:00,07/21/2012 17:17:00,61,61,,,wait
18,07/21/2012 17:17:00,07/21/2012 17:35:00,61,54,C,,trip
6,07/21/2012 17:35:00,07/21/2012 17:41:00,54,54,,,wait
7,07/21/2012 17:41:00,07/21/2012 17:48:00,54,47,C,,trip
121,07/21/2012 17:48:00,07/21/2012 19:49:00,47,47,,,wait
54,07/21/2012 19:49:00,07/21/2012 20:43:00,47,47,C,,trip
18,07/21/2012 20:43:00,07/21/2012 21:01:00,47,47,,,wait
7,07/21/2012 21:01:00,07/21/2012 21:08:00,47,22,R,M,trip
13,07/21/2012 21:08:00,07/21/2012 21:21:00,22,22,,,wait
13,07/21/2012 21:21:00,07/21/2012 21:34:00,22,36,R,F,trip
47,07/21/2012 21:34:00,07/21/2012 22:21:00,36,36,,,wait
11,07/21/2012 22:21:00,07/21/2012 22:32:00,36,54,C,,trip
223,07/21/2012 22:32:00,07/22/2012 02:15:00,54,54,,,wait
20,07/22/2012 02:15:00,07/22/2012 02:35:00,54,11,R,F,trip
761,07/22/2012 02:35:00,07/22/2012 15:16:00,11,11,,,wait
15,07/22/2012 15:16:00,07/22/2012 15:31:00,11,36,R,M,trip
99,07/22/2012 15:31:00,07/22/2012 17:10:00,36,36,,,wait
18,07/22/2012 17:10:00,07/22/2012 17:28:00,36,41,R,M,trip
328,07/22/2012 17:28:00,07/22/2012 22:56:00,41,41,,,wait
197,07/22/2012 22:56:00,07/23/2012 02:13:00,41,41,C,,trip
394,07/23/2012 02:13:00,07/23/2012 08:47:00,41,41,,,wait
6,07/23/2012 08:47:00,07/23/2012 08:53:00,41,10,R,F,trip
57,07/23/2012 08:53:00,07/23/2012 09:50:00,10,10,,,wait
13,07/23/2012 09:50:00,07/23/2012 10:03:00,10,15,R,F,trip
2891,07/23/2012 10:03:00,07/25/2012 10:14:00,15,55,,,wait
1712,07/25/2012 10:14:00,07/26/2012 14:46:00,55,22,C,,trip
130,07/26/2012 14:46:00,07/26/2012 16:56:00,22,22,,,wait
7,07/26/2012 16:56:00,07/26/2012 17:03:00,22,20,R,M,trip
34,07/26/2012 17:03:00,07/26/2012 17:37:00,20,20,,,wait
4,07/26/2012 17:37:00,07/26/2012 17:41:00,20,38,R,M,trip
891,07/26/2012 17:41:00,07/27/2012 08:32:00,38,38,,,wait
16,07/27/2012 08:32:00,07/27/2012 08:48:00,38,42,R,M,trip
121,07/27/2012 08:48:00,07/27/2012 10:49:00,42,42,,,wait
6,07/27/2012 10:49:00,07/27/2012 10:55:00,42,22,R,F,trip
55,07/27/2012 10:55:00,07/27/2012 11:50:00,22,22,,,wait
2,07/27/2012 11:50:00,07/27/2012 11:52:00,22,64,R,F,trip
130,07/27/2012 11:52:00,07/27/2012 14:02:00,64,64,,,wait
23,07/27/2012 14:02:00,07/27/2012 14:25:00,64,64,R,M,trip
170,07/27/2012 14:25:00,07/27/2012 17:15:00,64,64,,,wait
6,07/27/2012 17:15:00,07/27/2012 17:21:00,64,40,R,F,trip
31,07/27/2012 17:21:00,07/27/2012 17:52:00,40,40,,,wait
8,07/27/2012 17:52:00,07/27/2012 18:00:00,40,22,C,,trip
7,07/27/2012 18:00:00,07/27/2012 18:07:00,22,22,,,wait
10,07/27/2012 18:07:00,07/27/2012 18:17:00,22,50,R,F,trip
83,07/27/2012 18:17:00,07/27/2012 19:40:00,50,50,,,wait
8,07/27/2012 19:40:00,07/27/2012 19:48:00,50,22,C,,trip
76,07/27/2012 19:48:00,07/27/2012 21:04:00,22,22,,,wait
7,07/27/2012 21:04:00,07/27/2012 21:11:00,22,49,R,F,trip
339,07/27/2012 21:11:00,07/28/2012 02:50:00,49,49,,,wait
18,07/28/2012 02:50:00,07/28/2012 03:08:00,49,56,C,,trip
530,07/28/2012 03:08:00,07/28/2012 11:58:00,56,56,,,wait
23,07/28/2012 11:58:00,07/28/2012 12:21:00,56,3,C,,trip
1104,07/28/2012 12:21:00,07/29/2012 06:45:00,3,3,,,wait
4,07/29/2012 06:45:00,07/29/2012 06:49:00,3,30,R,F,trip
519,07/29/2012 06:49:00,07/29/2012 15:28:00,30,30,,,wait
5,07/29/2012 15:28:00,07/29/2012 15:33:00,30,3,R,F,trip
80,07/29/2012 15:33:00,07/29/2012 16:53:00,3,3,,,wait
10,07/29/2012 16:53:00,07/29/2012 17:03:00,3,41,R,F,trip
12,07/29/2012 17:03:00,07/29/2012 17:15:00,41,41,,,wait
11,07/29/2012 17:15:00,07/29/2012 17:26:00,41,45,R,M,trip
1,07/29/2012 17:26:00,07/29/2012 17:27:00,45,45,,,wait
14,07/29/2012 17:27:00,07/29/2012 17:41:00,45,26,R,M,trip
95,07/29/2012 17:41:00,07/29/2012 19:16:00,26,26,,,wait
8,07/29/2012 19:16:00,07/29/2012 19:24:00,26,21,R,M,trip
137,07/29/2012 19:24:00,07/29/2012 21:41:00,21,21,,,wait
17,07/29/2012 21:41:00,07/29/2012 21:58:00,21,44,R,M,trip
587,07/29/2012 21:58:00,07/30/2012 07:45:00,44,44,,,wait
11,07/30/2012 07:45:00,07/30/2012 07:56:00,44,16,R,M,trip
42,07/30/2012 07:56:00,07/30/2012 08:38:00,16,16,,,wait
14,07/30/2012 08:38:00,07/30/2012 08:52:00,16,43,R,M,trip
466,07/30/2012 08:52:00,07/30/2012 16:38:00,43,43,,,wait
46,07/30/2012 16:38:00,07/30/2012 17:24:00,43,52,C,,trip
209,07/30/2012 17:24:00,07/30/2012 20:53:00,52,52,,,wait
5,07/30/2012 20:53:00,07/30/2012 20:58:00,52,25,R,M,trip
668,07/30/2012 20:58:00,07/31/2012 08:06:00,25,25,,,wait
4,07/31/2012 08:06:00,07/31/2012 08:10:00,25,46,R,M,trip
15,07/31/2012 08:10:00,07/31/2012 08:25:00,46,46,,,wait
7,07/31/2012 08:25:00,07/31/2012 08:32:00,46,39,R,F,trip
4,07/31/2012 08:32:00,07/31/2012 08:36:00,39,39,,,wait
16,07/31/2012 08:36:00,07/31/2012 08:52:00,39,31,R,M,trip
123,07/31/2012 08:52:00,07/31/2012 10:55:00,31,31,,,wait
14,07/31/2012 10:55:00,07/31/2012 11:09:00,31,20,C,,trip
101,07/31/2012 11:09:00,07/31/2012 12:50:00,20,20,,,wait
10,07/31/2012 12:50:00,07/31/2012 13:00:00,20,22,C,,trip
154,07/31/2012 13:00:00,07/31/2012 15:34:00,22,22,,,wait
11,07/31/2012 15:34:00,07/31/2012 15:45:00,22,26,R,M,trip
23,07/31/2012 15:45:00,07/31/2012 16:08:00,26,26,,,wait
19,07/31/2012 16:08:00,07/31/2012 16:27:00,26,38,R,M,trip
1004,07/31/2012 16:27:00,08/01/2012 09:11:00,38,38,,,wait
10,08/01/2012 09:11:00,08/01/2012 09:21:00,38,43,R,M,trip
487,08/01/2012 09:21:00,08/01/2012 17:28:00,43,43,,,wait
5,08/01/2012 17:28:00,08/01/2012 17:33:00,43,38,R,M,trip
777,08/01/2012 17:33:00,08/02/2012 06:30:00,38,38,,,wait
6,08/02/2012 06:30:00,08/02/2012 06:36:00,38,64,R,M,trip
68,08/02/2012 06:36:00,08/02/2012 07:44:00,64,38,,,wait
9,08/02/2012 07:44:00,08/02/2012 07:53:00,38,64,R,M,trip
14,08/02/2012 07:53:00,08/02/2012 08:07:00,64,64,,,wait
3,08/02/2012 08:07:00,08/02/2012 08:10:00,64,43,R,M,trip
38,08/02/2012 08:10:00,08/02/2012 08:48:00,43,43,,,wait
11,08/02/2012 08:48:00,08/02/2012 08:59:00,43,50,C,,trip
443,08/02/2012 08:59:00,08/02/2012 16:22:00,50,50,,,wait
71,08/02/2012 16:22:00,08/02/2012 17:33:00,50,24,C,,trip
148,08/02/2012 17:33:00,08/02/2012 20:01:00,24,24,,,wait
3,08/02/2012 20:01:00,08/02/2012 20:04:00,24,43,C,,trip
666,08/02/2012 20:04:00,08/03/2012 07:10:00,43,43,,,wait
9,08/03/2012 07:10:00,08/03/2012 07:19:00,43,50,R,M,trip
71,08/03/2012 07:19:00,08/03/2012 08:30:00,50,50,,,wait
4,08/03/2012 08:30:00,08/03/2012 08:34:00,50,35,R,M,trip
199,08/03/2012 08:34:00,08/03/2012 11:53:00,35,35,,,wait
44,08/03/2012 11:53:00,08/03/2012 12:37:00,35,35,R,M,trip
5,08/03/2012 12:37:00,08/03/2012 12:42:00,35,35,,,wait
20,08/03/2012 12:42:00,08/03/2012 13:02:00,35,32,C,,trip
44,08/03/2012 13:02:00,08/03/2012 13:46:00,32,32,,,wait
18,08/03/2012 13:46:00,08/03/2012 14:04:00,32,14,C,,trip
27,08/03/2012 14:04:00,08/03/2012 14:31:00,14,14,,,wait
22,08/03/2012 14:31:00,08/03/2012 14:53:00,14,22,R,F,trip
16075,08/03/2012 14:53:00,08/14/2012 18:48:00,22,72,,,wait
18,08/14/2012 18:48:00,08/14/2012 19:06:00,72,81,R,M,trip
58,08/14/2012 19:06:00,08/14/2012 20:04:00,81,81,,,wait
3,08/14/2012 20:04:00,08/14/2012 20:07:00,81,59,C,,trip
932,08/14/2012 20:07:00,08/15/2012 11:39:00,59,59,,,wait
13,08/15/2012 11:39:00,08/15/2012 11:52:00,59,57,C,,trip
1,08/15/2012 11:52:00,08/15/2012 11:53:00,57,57,,,wait
11,08/15/2012 11:53:00,08/15/2012 12:04:00,57,11,R,F,trip
175,08/15/2012 12:04:00,08/15/2012 14:59:00,11,11,,,wait
19,08/15/2012 14:59:00,08/15/2012 15:18:00,11,38,R,F,trip
11,08/15/2012 15:18:00,08/15/2012 15:29:00,38,38,,,wait
18,08/15/2012 15:29:00,08/15/2012 15:47:00,38,61,R,M,trip
82,08/15/2012 15:47:00,08/15/2012 17:09:00,61,61,,,wait
15,08/15/2012 17:09:00,08/15/2012 17:24:00,61,38,R,M,trip
1140,08/15/2012 17:24:00,08/16/2012 12:24:00,38,74,,,wait
27,08/16/2012 12:24:00,08/16/2012 12:51:00,74,58,C,,trip
235,08/16/2012 12:51:00,08/16/2012 16:46:00,58,58,,,wait
4,08/16/2012 16:46:00,08/16/2012 16:50:00,58,36,R,F,trip
62,08/16/2012 16:50:00,08/16/2012 17:52:00,36,48,,,wait
4,08/16/2012 17:52:00,08/16/2012 17:56:00,48,54,R,M,trip
22,08/16/2012 17:56:00,08/16/2012 18:18:00,54,54,,,wait
26,08/16/2012 18:18:00,08/16/2012 18:44:00,54,51,R,M,trip
889,08/16/2012 18:44:00,08/17/2012 09:33:00,51,51,,,wait
8,08/17/2012 09:33:00,08/17/2012 09:41:00,51,13,R,M,trip
2,08/17/2012 09:41:00,08/17/2012 09:43:00,13,13,,,wait
6,08/17/2012 09:43:00,08/17/2012 09:49:00,13,26,R,M,trip
304,08/17/2012 09:49:00,08/17/2012 14:53:00,26,26,,,wait
9,08/17/2012 14:53:00,08/17/2012 15:02:00,26,23,R,F,trip
200,08/17/2012 15:02:00,08/17/2012 18:22:00,23,23,,,wait
33,08/17/2012 18:22:00,08/17/2012 18:55:00,23,66,R,M,trip
1784,08/17/2012 18:55:00,08/19/2012 00:39:00,66,65,,,wait
7,08/19/2012 00:39:00,08/19/2012 00:46:00,65,43,C,,trip
19,08/19/2012 00:46:00,08/19/2012 01:05:00,43,43,,,wait
14,08/19/2012 01:05:00,08/19/2012 01:19:00,43,57,R,M,trip
592,08/19/2012 01:19:00,08/19/2012 11:11:00,57,57,,,wait
8,08/19/2012 11:11:00,08/19/2012 11:19:00,57,33,C,,trip
40,08/19/2012 11:19:00,08/19/2012 11:59:00,33,33,,,wait
21,08/19/2012 11:59:00,08/19/2012 12:20:00,33,60,R,M,trip
96,08/19/2012 12:20:00,08/19/2012 13:56:00,60,50,,,wait
5,08/19/2012 13:56:00,08/19/2012 14:01:00,50,52,C,,trip
53,08/19/2012 14:01:00,08/19/2012 14:54:00,52,52,,,wait
63,08/19/2012 14:54:00,08/19/2012 15:57:00,52,40,C,,trip
963,08/19/2012 15:57:00,08/20/2012 08:00:00,40,20,,,wait
9,08/20/2012 08:00:00,08/20/2012 08:09:00,20,42,R,M,trip
114,08/20/2012 08:09:00,08/20/2012 10:03:00,42,42,,,wait
9,08/20/2012 10:03:00,08/20/2012 10:12:00,42,54,C,,trip
107,08/20/2012 10:12:00,08/20/2012 11:59:00,54,54,,,wait
23,08/20/2012 11:59:00,08/20/2012 12:22:00,54,36,C,,trip
17,08/20/2012 12:22:00,08/20/2012 12:39:00,36,36,,,wait
67,08/20/2012 12:39:00,08/20/2012 13:46:00,36,20,C,,trip
104,08/20/2012 13:46:00,08/20/2012 15:30:00,20,20,,,wait
6,08/20/2012 15:30:00,08/20/2012 15:36:00,20,47,C,,trip
60,08/20/2012 15:36:00,08/20/2012 16:36:00,47,47,,,wait
8,08/20/2012 16:36:00,08/20/2012 16:44:00,47,38,C,,trip
25,08/20/2012 16:44:00,08/20/2012 17:09:00,38,38,,,wait
16,08/20/2012 17:09:00,08/20/2012 17:25:00,38,65,R,M,trip
56,08/20/2012 17:25:00,08/20/2012 18:21:00,65,65,,,wait
26,08/20/2012 18:21:00,08/20/2012 18:47:00,65,21,C,,trip
5,08/20/2012 18:47:00,08/20/2012 18:52:00,21,21,,,wait
7,08/20/2012 18:52:00,08/20/2012 18:59:00,21,34,R,M,trip
836,08/20/2012 18:59:00,08/21/2012 08:55:00,34,34,,,wait
10,08/21/2012 08:55:00,08/21/2012 09:05:00,34,86,R,M,trip
1469,08/21/2012 09:05:00,08/22/2012 09:34:00,86,32,,,wait
7,08/22/2012 09:34:00,08/22/2012 09:41:00,32,36,R,M,trip
215,08/22/2012 09:41:00,08/22/2012 13:16:00,36,36,,,wait
12,08/22/2012 13:16:00,08/22/2012 13:28:00,36,86,R,M,trip
17,08/22/2012 13:28:00,08/22/2012 13:45:00,86,86,,,wait
16,08/22/2012 13:45:00,08/22/2012 14:01:00,86,33,C,,trip
161,08/22/2012 14:01:00,08/22/2012 16:42:00,33,33,,,wait
34,08/22/2012 16:42:00,08/22/2012 17:16:00,33,38,C,,trip
6,08/22/2012 17:16:00,08/22/2012 17:22:00,38,38,,,wait
15,08/22/2012 17:22:00,08/22/2012 17:37:00,38,20,C,,trip
30,08/22/2012 17:37:00,08/22/2012 18:07:00,20,20,,,wait
23,08/22/2012 18:07:00,08/22/2012 18:30:00,20,20,R,M,trip
147,08/22/2012 18:30:00,08/22/2012 20:57:00,20,35,,,wait
10,08/22/2012 20:57:00,08/22/2012 21:07:00,35,44,C,,trip
39,08/22/2012 21:07:00,08/22/2012 21:46:00,44,44,,,wait
6,08/22/2012 21:46:00,08/22/2012 21:52:00,44,54,R,M,trip
27,08/22/2012 21:52:00,08/22/2012 22:19:00,54,54,,,wait
13,08/22/2012 22:19:00,08/22/2012 22:32:00,54,61,R,M,trip
549,08/22/2012 22:32:00,08/23/2012 07:41:00,61,61,,,wait
9,08/23/2012 07:41:00,08/23/2012 07:50:00,61,39,R,M,trip
23,08/23/2012 07:50:00,08/23/2012 08:13:00,39,39,,,wait
4,08/23/2012 08:13:00,08/23/2012 08:17:00,39,16,R,M,trip
35,08/23/2012 08:17:00,08/23/2012 08:52:00,16,16,,,wait
3,08/23/2012 08:52:00,08/23/2012 08:55:00,16,21,R,M,trip
9,08/23/2012 08:55:00,08/23/2012 09:04:00,21,21,,,wait
7,08/23/2012 09:04:00,08/23/2012 09:11:00,21,3,R,M,trip
233,08/23/2012 09:11:00,08/23/2012 13:04:00,3,3,,,wait
